stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"15127","15127","Fraser St/Wyndham St","-36.37983885","145.39946584","https://transport.vic.gov.au/stop/4462/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"15128","15128","Fraser St/Wyndham St","-36.37950029","145.39976262","https://transport.vic.gov.au/stop/4462/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"15130","15130","Barmah Hotel/Maloney St","-36.01725216","144.95780731","https://transport.vic.gov.au/stop/4343/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"15137","15137","Milk Bar/Station St","-36.39707478","144.98085811","https://transport.vic.gov.au/stop/4341/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"15139","15139","Birdwood Ave/Brundenell St","-36.44571461","144.98258788","https://transport.vic.gov.au/stop/4399/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"15140","15140","Birdwood Ave/Brundenell St","-36.44595542","144.98243661","https://transport.vic.gov.au/stop/4399/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"15143","15143","High St/Moora Rd","-36.58566655","145.01472681","https://transport.vic.gov.au/stop/4120/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"1613","1613","Webster St/Dunlop St","-38.08069184","142.80477363","https://transport.vic.gov.au/stop/4242/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16238","16238","Bendigo Station/Railway Pl","-36.76592841","144.28210371","https://transport.vic.gov.au/stop/4071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0","Bay 1"
"16245","16245","Marong/Calder Hwy ","-36.73550392","144.13205842","https://transport.vic.gov.au/stop/4363/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16246","16246","Marong/Calder Hwy ","-36.73543206","144.13244177","https://transport.vic.gov.au/stop/4363/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16247","16247","Bridgewater/Calder Hwy ","-36.60167453","143.94134472","https://transport.vic.gov.au/stop/4364/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16248","16248","Bridgewater/Calder Hwy ","-36.60144718","143.94126430","https://transport.vic.gov.au/stop/4364/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16249","16249","Inglewood/Grant St ","-36.57545394","143.86930160","https://transport.vic.gov.au/stop/4365/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16250","16250","Inglewood/Grant St ","-36.57562799","143.86975263","https://transport.vic.gov.au/stop/4365/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16251","16251","Jacka Park/Chapel St","-36.41815228","143.61360463","https://transport.vic.gov.au/stop/4093/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16253","16253","Travellers Rest/John Curtin Dr","-36.26835214","143.35087668","https://transport.vic.gov.au/stop/4310/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16258","16258","Post Office/Calder Hwy","-36.07693596","143.22576548","https://transport.vic.gov.au/stop/4314/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16264","16264","Newsagency/Best St","-35.50427039","142.84980561","https://transport.vic.gov.au/stop/4309/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16265","16265","McCelland St/Dillon St","-35.46978487","143.26744003","https://transport.vic.gov.au/stop/4367/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16266","16266","McGregor's Garage/Donald - Swan Hill Rd","-35.67077283","143.37532870","https://transport.vic.gov.au/stop/4368/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16297","16297","Traralgon Plaza SC/Franklin St","-38.19442587","146.53842420","https://transport.vic.gov.au/stop/4498/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16301","16301","Gippsland Shopping Centre/Cunninghame St","-38.10722617","147.06351137","https://transport.vic.gov.au/stop/4074/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16302","16302","Sale Station/Pettit Dr ","-38.10322895","147.05469117","https://transport.vic.gov.au/stop/4660/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","",""
"16304","16304","Memorial Park/Princes Hwy","-37.96509257","147.08003285","https://transport.vic.gov.au/stop/4501/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16554","16554","Lookout Rd/Princes Hwy","-37.87924371","147.96189395","https://transport.vic.gov.au/stop/4258/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16556","16556","Post Office/Princes Hwy","-37.88154412","147.98236928","https://transport.vic.gov.au/stop/4259/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16936","16936","Boort/Godfrey St ","-36.11661086","143.72711229","https://transport.vic.gov.au/stop/4371/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16937","16937","Mysia/Boort-Wedderburn Rd ","-36.22994843","143.75534605","https://transport.vic.gov.au/stop/4372/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16938","16938","Boort/Godfrey St ","-36.11668317","143.72712039","https://transport.vic.gov.au/stop/4371/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16955","16955","Kerang Station/Boundary St ","-35.73313736","143.92433606","https://transport.vic.gov.au/stop/4664/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","",""
"16957","16957","Murray Valley Hwy","-35.46381552","143.63653004","https://transport.vic.gov.au/stop/4380/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16958","16958","Murray Valley Hwy","-35.46404648","143.63641027","https://transport.vic.gov.au/stop/4380/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16961","16961","McAlpine Rd/Murray Valley Hwy","-35.17604617","143.37730304","https://transport.vic.gov.au/stop/4178/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16962","16962","McAlpine Rd/Murray Valley Hwy","-35.17551082","143.37748047","https://transport.vic.gov.au/stop/4178/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"16969","16969","Robinvale Railway Station/Bromley Rd","-34.58479008","142.77034202","https://transport.vic.gov.au/stop/4296/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17124","17124","General Store/Murray St","-35.05422059","143.31058197","https://transport.vic.gov.au/stop/4383/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17125","17125","General Store/Murray St","-35.05384564","143.31069748","https://transport.vic.gov.au/stop/4383/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17134","17134","Raglan St/Albert St","-37.42450717","143.89431887","https://transport.vic.gov.au/stop/4219/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17135","17135","Raglan St/Albert St","-37.42454674","143.89445281","https://transport.vic.gov.au/stop/4219/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17136","17136","Talbot Town Hall/Ballarat St","-37.17026868","143.70209547","https://transport.vic.gov.au/stop/4223/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17137","17137","Talbot Town Hall/Ballarat St","-37.17027651","143.70237660","https://transport.vic.gov.au/stop/4223/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17138","17138","Carisbrook General Store/Green St","-37.04905498","143.81308822","https://transport.vic.gov.au/stop/4523/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17139","17139","Carisbrook General Store/Green St","-37.04897398","143.81309161","https://transport.vic.gov.au/stop/4523/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17144","17144","Market St/Harmony Way ","-36.99682825","144.26098202","https://transport.vic.gov.au/stop/4245/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17145","17145","Market St/Harmony Way ","-36.99692827","144.26063014","https://transport.vic.gov.au/stop/4245/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17148","17148","CFA/Bridport St","-37.34271004","144.14103784","https://transport.vic.gov.au/stop/4246/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17149","17149","Hotel/Midland Hwy","-37.36722110","144.04223726","https://transport.vic.gov.au/stop/4100/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17150","17150","Hotel/Midland Hwy","-37.36727537","144.04188515","https://transport.vic.gov.au/stop/4100/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17151","17151","Antique Shop/Midland Hwy","-37.40177061","143.99450278","https://transport.vic.gov.au/stop/4244/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17152","17152","Antique Shop/Midland Hwy","-37.40167772","143.99439355","https://transport.vic.gov.au/stop/4244/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17231","17231","Euroa Station/Railway St","-36.74939600","145.56841973","https://transport.vic.gov.au/stop/4576/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17247","17247","Blanche St/Foord St","-36.01027622","146.39406180","https://transport.vic.gov.au/stop/4350/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17248","17248","Blanche St/Foord St","-36.01028428","146.39387310","https://transport.vic.gov.au/stop/4350/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17253","17253","Wangaratta Station/Norton St ","-36.35506560","146.31717251","https://transport.vic.gov.au/stop/4670/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","",""
"17347","17347","King St/Commercial St","-38.43088064","145.82282312","https://transport.vic.gov.au/stop/4442/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17351","17351","Leongatha Railway Station/Long St","-38.47713866","145.94788910","https://transport.vic.gov.au/stop/4448/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17365","17365","Memorial Park/Grant St","-38.56484586","146.67475800","https://transport.vic.gov.au/stop/4446/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17368","17368","Pier Rd/Bass Hwy","-38.40695913","145.53038754","https://transport.vic.gov.au/stop/4459/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17369","17369","Grantville-Glen Alvie Rd/Bass Hwy","-38.40815348","145.53005413","https://transport.vic.gov.au/stop/4564/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17372","17372","Corinella Public Hall/Smythe St","-38.41446983","145.43332554","https://transport.vic.gov.au/stop/4461/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17379","17379","Forrest Ave/Phillip Island Rd","-38.51490323","145.35779179","https://transport.vic.gov.au/stop/4153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17381","17381","Walton St/Thompson Ave","-38.45904751","145.23906754","https://transport.vic.gov.au/stop/4467/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17382","17382","Walton St/Thompson Ave","-38.45876448","145.23882229","https://transport.vic.gov.au/stop/4467/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17384","17384","Peppermint Rd/Bass Hwy","-38.54945514","145.47592172","https://transport.vic.gov.au/stop/4469/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17385","17385","Peppermint Rd/Bass Hwy","-38.54957031","145.47577011","https://transport.vic.gov.au/stop/4469/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17386","17386","Ozone Hotel/Bass Hwy","-38.56346525","145.54656746","https://transport.vic.gov.au/stop/4470/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17387","17387","Ozone Hotel/Bass Hwy","-38.56332282","145.54670806","https://transport.vic.gov.au/stop/4470/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17419","17419","Albury Station/Hume Hwy ","-36.08424346","146.92432663","https://transport.vic.gov.au/stop/4672/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","","Bay A"
"17581","17581","Hogan St/Fraser St","-36.44047613","145.22530943","https://transport.vic.gov.au/stop/4505/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17681","17681","Moorabool St/Malop St ","-38.14722853","144.36036933","https://transport.vic.gov.au/stop/4018/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17717","17717","Skenes Creek Valley Rd/Great Ocean Rd","-38.72499803","143.71012462","https://transport.vic.gov.au/stop/4021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17718","17718","Pisces Holiday Park/Great Ocean Rd","-38.74171599","143.67538986","https://transport.vic.gov.au/stop/4009/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17719","17719","Pisces Holiday Park/Great Ocean Rd","-38.74167837","143.67533409","https://transport.vic.gov.au/stop/4009/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17720","17720","Visitor Information Centre/Great Ocean Rd","-38.75454390","143.66906494","https://transport.vic.gov.au/stop/4599/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17726","17726","Surf Club/Tregea St","-38.61920367","142.99377651","https://transport.vic.gov.au/stop/4028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17729","17729","Peterborough General Store/Macs St ","-38.60700037","142.87756819","https://transport.vic.gov.au/stop/4027/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17730","17730","Peterborough General Store/Macs St ","-38.60702106","142.87687829","https://transport.vic.gov.au/stop/4027/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17737","17737","Spring St/Commercial Rd","-38.29165772","142.36250943","https://transport.vic.gov.au/stop/4155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17738","17738","Spring St/Commercial Rd","-38.29138679","142.36203536","https://transport.vic.gov.au/stop/4155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17753","17753","Hamilton Station/Station St","-37.74660031","142.02827004","https://transport.vic.gov.au/stop/4125/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17759","17759","Willaura Kindergarten/Willaura-Wickliffe Rd ","-37.54469017","142.74236563","https://transport.vic.gov.au/stop/4127/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17760","17760","CFA Station/Glenelg Hwy","-37.69039635","142.72293732","https://transport.vic.gov.au/stop/4133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17761","17761","CFA Station/Glenelg Hwy","-37.69090421","142.72303277","https://transport.vic.gov.au/stop/4133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17763","17763","Information Centre/Glenelg Hwy","-37.71239812","142.84048065","https://transport.vic.gov.au/stop/4129/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17773","17773","Loader St/Glenelg Hwy","-37.64497776","143.68433658","https://transport.vic.gov.au/stop/4240/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17774","17774","Loader St/Glenelg Hwy","-37.64502753","143.68450433","https://transport.vic.gov.au/stop/4240/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17776","17776","Jetty Rd/Princes Hwy","-37.87446202","148.00773284","https://transport.vic.gov.au/stop/4588/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17799","17799","Ararat Railway Station/High St ","-37.28243901","142.93691236","https://transport.vic.gov.au/stop/34091/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","",""
"17801","17801","Cuibitt St/Western Hwy","-37.15149506","142.85345134","https://transport.vic.gov.au/stop/4574/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17802","17802","Cubitt St/Western Hwy","-37.15193944","142.85482246","https://transport.vic.gov.au/stop/4105/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17803","17803","Stawell Station/Napier St ","-37.05925865","142.77354844","https://transport.vic.gov.au/stop/4675/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","",""
"17809","17809","McDonald St/Marma St","-36.62011582","142.47022867","https://transport.vic.gov.au/stop/4079/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17810","17810","Walter St/Cromie St","-36.63140682","142.63140943","https://transport.vic.gov.au/stop/4070/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17812","17812","Main St/Church St","-36.46029056","142.58737670","https://transport.vic.gov.au/stop/4138/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17816","17816","Scott St/Woolcock St","-36.25091077","142.39533268","https://transport.vic.gov.au/stop/4141/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17817","17817","Swann St/Henty Hwy","-36.07674229","142.42104076","https://transport.vic.gov.au/stop/4144/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17818","17818","Swann St/Henty Hwy","-36.07649913","142.42127679","https://transport.vic.gov.au/stop/4144/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17821","17821","Hogans Newsagent/Phillips St","-35.93939851","142.42090759","https://transport.vic.gov.au/stop/4137/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17825","17825","Austin St/Henty Hwy","-35.72658891","142.36436158","https://transport.vic.gov.au/stop/4134/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17826","17826","Austin St/Henty Hwy","-35.72697013","142.36467082","https://transport.vic.gov.au/stop/4134/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17827","17827","Coach Terminal/24 Roberts Ave","-36.71419125","142.20051873","https://transport.vic.gov.au/stop/4080/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17828","17828","Fisher St/Western Hwy","-36.58469184","142.11832723","https://transport.vic.gov.au/stop/4106/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17829","17829","Fisher St/Western Hwy","-36.58476720","142.11818847","https://transport.vic.gov.au/stop/4106/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17831","17831","Car Park Rear Toilet Block/Lloyd St","-36.45363054","142.02663605","https://transport.vic.gov.au/stop/4094/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17835","17835","Information Centre/Western Hwy","-36.33391706","141.64912222","https://transport.vic.gov.au/stop/4082/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17837","17837","Kaniva Community Roadhouse/Western Hwy","-36.37883167","141.24083990","https://transport.vic.gov.au/stop/4083/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17840","17840","Caltex Station/Calder Hwy","-35.06938737","142.31875431","https://transport.vic.gov.au/stop/4040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17841","17841","Caltex Station/Calder Hwy","-35.06959650","142.31903814","https://transport.vic.gov.au/stop/4040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17963","17963","Miners Rest Hotel/138 McKenzie St","-38.59575151","145.59214542","https://transport.vic.gov.au/stop/4366/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17967","17967","Seaward Dr/Cape Paterson Rd","-38.66747582","145.62115505","https://transport.vic.gov.au/stop/4473/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17968","17968","Seaward Dr/Cape Paterson Rd","-38.66777096","145.62096548","https://transport.vic.gov.au/stop/4473/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17969","17969","Ramsay Bvd/The Esplanade","-38.63460583","145.72967732","https://transport.vic.gov.au/stop/4474/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
